reaction,name,pct_st658,pct_others,pct_diff,p
rxn03893_c0,all-trans-octaprenyl-diphosphate:4-hydroxybenzoate 3-octaprenyltransferase,0.0,10.98,-10.98,1.0
rxn03887_c0,galactarate hydro-lyase (5-dehydro-4-deoxy-D-glucarate-forming),0.0,10.98,-10.98,1.0
rxn03841_c0,4-amino-4-deoxychorismate pyruvate-lyase,100.0,100.0,0.0,1.0
rxn03644_c0,D-arabino-hex-3-ulose-6-phosphate isomerase,0.0,1.22,-1.22,1.0
rxn03643_c0,D-arabino-hex-3-ulose-6-phosphate formaldehyde-lyase (D-ribulose-5-phosphate-forming),0.0,1.22,-1.22,1.0
rxn03918_c0,ATP:D-glycero-beta-D-manno-heptose 7-phosphate 1-phosphotransferase,100.0,100.0,0.0,1.0
rxn03638_c0,Acetyl-CoA:D-glucosamine-1-phosphate N-acetyltransferase,100.0,100.0,0.0,1.0
rxn03598_c0,Chloroacetaldehyde:NAD+ oxidoreductase,100.0,100.0,0.0,1.0
rxn03546_c0,6-Hydroxyhexanoate:NADP+ oxidoreductase,100.0,100.0,0.0,1.0
rxn03538_c0,R05223,100.0,97.56,2.44,1.0
rxn03537_c0,R05222,100.0,97.56,2.44,1.0
rxn03511_c0,ADP-D-glycero-D-manno-heptose 6-epimerase,100.0,97.56,2.44,1.0
rxn03446_c0,O-Phospho-4-hydroxy-L-threonine phospho-lyase (adding water),100.0,100.0,0.0,1.0
rxn03445_c0,O-Phospho-4-hydroxy-L-threonine:2-oxoglutarate aminotransferase,100.0,100.0,0.0,1.0
rxn03439_c0,CMP-3-deoxy-D-manno-oct-2-ulosonate:(KDO)-lipid IVA 3-deoxy-D-manno-oct-2-ulosonate transferase,100.0,100.0,0.0,1.0
rxn03437_c0,"(R)-2,3-Dihydroxy-3-methylpentanoate hydro-lyase",100.0,100.0,0.0,1.0
rxn03436_c0,(S)-2-Aceto-2-hydroxybutanoate:NADP+ oxidoreductase (isomerizing),100.0,100.0,0.0,1.0
rxn03435_c0,"(R)-2,3-Dihydroxy-3-methylpentanoate:NADP+ oxidoreductase (isomerizing)",100.0,100.0,0.0,1.0
rxn03424_c0,L-erythro-4-Hydroxyglutamate:NAD+ oxidoreductase,100.0,100.0,0.0,1.0
rxn03423_c0,N4-Acetylaminobutanal:NAD+ oxidoreductase,100.0,100.0,0.0,1.0
rxn03421_c0,"2,5-Diaminopyrimidine nucleoside triphosphate mutase",100.0,100.0,0.0,1.0
rxn03618_c0,formaldehyde:NAD+ oxidoreductase (mycothiol-formylating),100.0,100.0,0.0,1.0
rxn03419_c0,formamidopyrimidine nucleoside triphosphate amidohydrolase,100.0,100.0,0.0,1.0
rxn03919_c0,"D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphohydrolase",100.0,97.56,2.44,1.0
rxn03933_c0,UDP-N-acetyl-D-glucosamine:N-acetyl-alpha-D-muramyl(oyl-L-Ala-gamma-D-Glu-L-Lys-D-Ala-D-Ala)-diphosphoundecaprenol 4-beta-N-acetylglucosaminlytransferase,100.0,100.0,0.0,1.0
rxn04678_c0,D-Sedoheptulose-7-phosphate:thiamin diphosphate glycolaldehydetransferase,100.0,100.0,0.0,1.0
rxn04677_c0,"alpha,beta-Dihydroxyethyl-TPP:formaldehyde glycolaldehydetransferase",100.0,100.0,0.0,1.0
rxn04676_c0,D-xylulose-5-phosphate:thiamin diphosphate glycolaldehydetransferase,100.0,100.0,0.0,1.0
rxn04675_c0,menaquinone biosynthesis protein-related,100.0,100.0,0.0,1.0
rxn04674_c0,R06859,100.0,100.0,0.0,1.0
rxn04464_c0,"5,10-methylenetetrahydrofolate,NADPH:dUMP C-methyltransferase",100.0,100.0,0.0,1.0
rxn04443_c0,sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glycolaldehydetransferase,100.0,100.0,0.0,1.0
rxn04428_c0,"caffeic aldehyde:3,4-dihydroxy-trans-cinnamate 3-O-methyltransferase",0.0,3.66,-3.66,1.0
rxn04425_c0,cinnamyl-alcohol:NADP+ oxidoreductase,100.0,100.0,0.0,1.0
rxn04424_c0,cinnamyl-alcohol:NADP+ oxidoreductase,100.0,100.0,0.0,1.0
rxn04413_c0,R06558,0.0,18.29,-18.29,1.0
rxn04407_c0,rxn04407,0.0,3.66,-3.66,1.0
rxn04383_c0,Phytoceramide amidohydrolase,0.0,7.32,-7.32,1.0
rxn04308_c0,"(2E,6E)-farnesyl-diphosphate:isopentenyl-diphosphate cistransferase (adding 8 isopentenyl units)",0.0,4.88,-4.88,1.0
rxn03923_c0,"acetyl-phosphate:sulfite S-acetyltransferase (acyl-phosphate hydrolysing, 2-oxoethyl-forming)",100.0,100.0,0.0,1.0
rxn04285_c0,"dTDP-3-amino-3,6-dideoxy-alpha-D-glucopyranose:2-oxoglutarate aminotransferase",100.0,100.0,0.0,1.0
rxn04211_c0,"(gibberellin-1),2-oxoglutarate:oxygen oxidoreductase (2beta-hydroxylating)",100.0,97.56,2.44,1.0
rxn04210_c0,"(gibberellin-1),2-oxoglutarate:oxygen oxidoreductase (2beta-hydroxylating)",100.0,97.56,2.44,1.0
rxn04142_c0,L-Allothreonine acetaldehyde-lyase,0.0,1.22,-1.22,1.0
rxn04113_c0,isopentenyl-diphosphate:NAD(P)+ oxidoreductase,100.0,100.0,0.0,1.0
rxn04070_c0,pyridoxine 5'-phosphate synthase,100.0,100.0,0.0,1.0
rxn04056_c0,2-dehydro-D-gluconate:NADP+ 2-oxidoreductase,0.0,1.22,-1.22,1.0
rxn04040_c0,"ATP:1D-myo-inositol-1,4,5-trisphosphate 6-phosphotransferase",0.0,1.22,-1.22,1.0
rxn04027_c0,UDP-6-sulfo-6-deoxyglucose sulfohydrolase,0.0,2.44,-2.44,1.0
rxn04026_c0,sulfopyruvate carboxy-lyase,0.0,3.66,-3.66,1.0
rxn03978_c0,ammonia:ferricytochrome-c oxidoreductase,100.0,100.0,0.0,1.0
rxn03970_c0,Coniferyl aldehyde:NAD oxidoreductase,0.0,3.66,-3.66,1.0
rxn03962_c0,"GDP-L-fucose:NADP+ 4-oxidoreductase (3,5-epimerizing)",100.0,80.49,19.51,1.0
rxn03958_c0,1-Deoxy-D-xylulose-5-phosphate isomeroreductase,100.0,100.0,0.0,1.0
rxn03951_c0,NAD-dependent threonine 4-phosphate dehydrogenase,100.0,100.0,0.0,1.0
rxn04234_c0,Aldehyde:NAD+ oxidoreductase,100.0,100.0,0.0,1.0
rxn03414_c0,"flavanone,2-oxoglutarate:oxygen oxidoreductase (3-hydroxylating)",100.0,97.56,2.44,1.0
rxn03408_c0,"UDP-N-acetyl-D-glucosamine:undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine 4-beta-N-acetylglucosaminlytransferase",100.0,100.0,0.0,1.0
rxn03397_c0,UDP-L-rhamnose:flavonol-3-O-D-glucoside L-rhamnosyltransferase,100.0,100.0,0.0,1.0
rxn03108_c0,ATP:4-amino-2-methyl-5-phosphomethylpyrimidine phosphotransferase,100.0,100.0,0.0,1.0
rxn03106_c0,"3alpha,7alpha-Dihydroxy-5beta-cholestan-26-al:NAD+ oxidoreductase",100.0,100.0,0.0,1.0
rxn03087_c0,"N-Succinyl-L-2,6-diaminoheptanedioate:2-oxoglutarate amino-transferase",100.0,100.0,0.0,1.0
rxn03084_c0,5'-Phosphoribosylformylglycinamide:L-glutamine amido-ligase (ADP-forming),100.0,100.0,0.0,1.0
rxn03080_c0,5-amino-6-(D-ribitylamino)uracil butanedionetransferase,100.0,100.0,0.0,1.0
rxn03072_c0,L-1-Pyrroline-3-hydroxy-5-carboxylate:NADP+ oxidoreductase,100.0,100.0,0.0,1.0
rxn03071_c0,L-1-Pyrroline-3-hydroxy-5-carboxylate:NAD+ oxidoreductase,100.0,100.0,0.0,1.0
rxn03068_c0,"(R)-2,3-Dihydroxy-3-methylbutanoate:NADP+ oxidoreductase (isomerizing)",100.0,100.0,0.0,1.0
rxn03064_c0,"phosphoenolpyruvate:N-acetyl-D-mannosamine-6-phosphate C-(1-carboxyvinyl)transferase (phosphate-hydrolysing, 2-carboxy-2-oxoethyl-forming)",100.0,100.0,0.0,1.0
rxn03063_c0,S-Adenosyl-L-methionine:zymosterol C-methyltransferase,100.0,100.0,0.0,1.0
rxn03062_c0,3-Isopropylmalate:NAD+ oxidoreductase,100.0,98.78,1.22,1.0
rxn03061_c0,"(2S,3R)-3-Hydroxybutane-1,2,3-tricarboxylate hydro-lyase",100.0,100.0,0.0,1.0
rxn03052_c0,5-Methyltetrahydropteroyltri-L-glutamate:L-homocysteine S-methyltransferase,100.0,100.0,0.0,1.0
rxn03047_c0,ATP:pantothenate 4'-phosphotransferase,100.0,100.0,0.0,1.0
rxn03122_c0,"UDP-2-acetamido-4-amino-2,4,6-trideoxyglucose:2-oxoglutarate aminotransferase",100.0,100.0,0.0,1.0
rxn03039_c0,1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide:pyrophosphate phosphoribosyltransferase,100.0,100.0,0.0,1.0
rxn03031_c0,"Succinyl-CoA:2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",100.0,100.0,0.0,1.0
rxn03005_c0,R04326,0.0,13.41,-13.41,1.0
rxn03004_c0,10-Formyltetrahydrofolate:5'-phosphoribosylglycinamide formyltransferase,100.0,100.0,0.0,1.0
rxn02992_c0,"1,2,3,5-Tetrahydroxybenzene:1,2,3-trihydroxybenzene hydroxytransferase",0.0,3.66,-3.66,1.0
rxn02990_c0,(S)-4-Amino-5-oxopentanoate:NADP+ 5-oxidoreductase,100.0,100.0,0.0,1.0
rxn02986_c0,"2-amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl) dihydropteridine triphosphate lyase",100.0,100.0,0.0,1.0
rxn02944_c0,N2-succinyl-L-ornithine:2-oxoglutarate 5-aminotransferase,100.0,100.0,0.0,1.0
rxn02939_c0,4-phospho-D-erythronate:NAD+ 2-oxidoreductase,0.0,2.44,-2.44,1.0
rxn02937_c0,2-(Formamido)-N1-(5-phosphoribosyl)acetamidine cyclo-ligase (ADP-forming),100.0,100.0,0.0,1.0
rxn02936_c0,3-Phospho-D-erythronate hydro-lyase,100.0,100.0,0.0,1.0
rxn02929_c0,"2,3,4,5-Tetrahydrodipicolinate:NADP+ oxidoreductase",100.0,100.0,0.0,1.0
rxn02928_c0,"2,3,4,5-Tetrahydrodipicolinate:NAD+ oxidoreductase",100.0,100.0,0.0,1.0
rxn02926_c0,L-3-amino-isobutanoate:2-oxoglutarate aminotransferase,0.0,17.07,-17.07,1.0
rxn02925_c0,L-Alanine:3-oxopropanoate aminotransferase,0.0,14.63,-14.63,1.0
rxn03034_c0,Homoisocitrate hydro-lyase,0.0,2.44,-2.44,1.0
rxn03126_c0,Coenzyme B:coenzyme M:methanophenazine oxidoreductase,100.0,98.78,1.22,1.0
rxn03130_c0,"UDP-2,3-bis[(3R)-3-hydroxymyristoyl]-alpha-D-glucosamine 2,3-bis[(3R)-3-hydroxymyristoyl]-beta-D-glucosaminyl 1-phosphate phosphohydrolase",100.0,100.0,0.0,1.0
rxn03135_c0,R04558,100.0,100.0,0.0,1.0
rxn03393_c0,3-octaprenyl-4-hydroxybenzoate carboxy-lyase,0.0,1.22,-1.22,1.0
rxn03391_c0,R04983,100.0,100.0,0.0,1.0
rxn03384_c0,Uroporphyrinogen I carboxy-lyase,100.0,100.0,0.0,1.0
rxn03383_c0,O4-succinyl-L-homoserine:L-selenocysteine Se-(3-amino-3-carboxypropyl)transferase,100.0,96.34,3.66,1.0
rxn03382_c0,O-Acetylhomoserine succinate-lyase (adding cysteine),100.0,96.34,3.66,1.0
rxn03380_c0,L-Serine hydro-lyase (adding homocysteine),25.0,37.8,-12.8,1.0
rxn03379_c0,Selenocystathionine L-homocysteine-lyase (deaminating),100.0,100.0,0.0,1.0
rxn03374_c0,Selenocystathionine Lysteine-lyase (deaminating),100.0,96.34,3.66,1.0
rxn03373_c0,ATP:selenate adenylyltransferase,0.0,8.54,-8.54,1.0
rxn03372_c0,ATP:adenylylsulfate 3'-phosphotransferase,0.0,7.32,-7.32,1.0
rxn03354_c0,5-Hydroxyindoleacetaldehyde:NAD+ oxidoreductase,100.0,100.0,0.0,1.0
rxn03343_c0,3-Methoxy-4-hydroxyphenylglycolaldehyde:NAD+ oxidoreductase,100.0,100.0,0.0,1.0
rxn03335_c0,"3,4-Dihydroxymandelaldehyde:NAD+ oxidoreductase",100.0,100.0,0.0,1.0
rxn03264_c0,ATP:L-selenomethione S-adenosyltransferase,100.0,100.0,0.0,1.0
rxn03263_c0,Selenomethionine methanethiol-lyase (deaminating),100.0,96.34,3.66,1.0
rxn03251_c0,"Hexanoyl-CoA:(acceptor) 2,3-oxidoreductase",0.0,1.22,-1.22,1.0
rxn03194_c0,(S)-2-Aceto-2-hydroxybutanoate pyruvate-lyase (carboxylating),100.0,100.0,0.0,1.0
rxn03136_c0,1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole AMP-lyase,100.0,100.0,0.0,1.0
rxn03137_c0,10-Formyltetrahydrofolate:5'-phosphoribosyl-5-amino-4-imidazolecarboxamide formyltransferase,100.0,100.0,0.0,1.0
rxn03140_c0,UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-L-lysine:alanyl-D-alanine ligase (ADP-forming),100.0,100.0,0.0,1.0
rxn03146_c0,UDP-3-O-[(3R)-3-hydroxymyristoyl]-N-acetylglucosamine amidohydrolase,100.0,100.0,0.0,1.0
rxn03147_c0,1-(5-Phosphoribosyl)-5-amino-4-carboxyimidazole:L-aspartate ligase (ADP-forming),100.0,100.0,0.0,1.0
rxn03150_c0,R04594,100.0,97.56,2.44,1.0
rxn04684_c0,Phosphocholine phosphohydrolase,0.0,9.76,-9.76,1.0
rxn03159_c0,"UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine:2,3-bis-(3-hydroxytetradecanoyl)-alpha-D-glucosaminyl-1-phosphate 2,3-bis(3-hydroxytetradecanoyl)-glucosaminyltransferase",100.0,100.0,0.0,1.0
rxn03167_c0,"2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl) dihydropteridine triphosphate phosphohydrolase (alkaline optimum)",100.0,100.0,0.0,1.0
rxn03174_c0,"2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl) dihydropteridine triphosphate hydrolase",100.0,100.0,0.0,1.0
rxn03175_c0,N-(5'-Phospho-D-ribosylformimino)-5-amino-1- (5''-phospho-D-ribosyl)-4-imidazolecarboxamide ketol-isomerase,100.0,100.0,0.0,1.0
rxn03181_c0,"ATP:2,3,2',3'-tetrakis(3-hydroxytetradecanoyl)-D-glucosaminyl-beta-D-1,6-glucosaminyl-alpha-phosphate 4-O'-phosphotransferase",100.0,100.0,0.0,1.0
rxn03182_c0,CMP-3-deoxy-D-manno-oct-2-ulosonate:lipid IVA 3-deoxy-D-manno-oct-2-ulosonate transferase,100.0,100.0,0.0,1.0
rxn03188_c0,3-Ureidoisobutyrate amidohydrolase,100.0,100.0,0.0,1.0
rxn03164_c0,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminoheptanedioate:D-alanyl-D-alanine ligase(ADP-forming)",100.0,100.0,0.0,1.0
rxn02914_c0,3-Phosphoserine:2-oxoglutarate aminotransferase,100.0,100.0,0.0,1.0
rxn04704_c0,coproporphyrinogen-III:S-adenosyl-L-methionine oxidoreductase(decarboxylating),100.0,100.0,0.0,1.0
rxn04861_c0,R07055,0.0,1.22,-1.22,1.0
rxn05335_c0,(3R)-3-Hydroxypalmitoyl-[acyl-carrier-protein] hydro-lyase,100.0,100.0,0.0,1.0
rxn05334_c0,(3R)-3-Hydroxybutanoyl-[acyl-carrier-protein] hydro-lyase,100.0,100.0,0.0,1.0
rxn05333_c0,(3R)-3-Hydroxybutanoyl-[acyl-carrier-protein] hydro-lyase,100.0,100.0,0.0,1.0
rxn05332_c0,(3R)-3-Hydroxypalmitoyl-[acyl-carrier-protein] hydro-lyase,100.0,100.0,0.0,1.0
rxn05331_c0,(3R)-3-Hydroxybutanoyl-[acyl-carrier-protein] hydro-lyase,0.0,2.44,-2.44,1.0
rxn05330_c0,(3R)-3-Hydroxybutanoyl-[acyl-carrier-protein] hydro-lyase,100.0,100.0,0.0,1.0
rxn05329_c0,(3R)-3-Hydroxybutanoyl-[acyl-carrier-protein] hydro-lyase,100.0,100.0,0.0,1.0
rxn05328_c0,"Hexadecanoyl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing)",100.0,100.0,0.0,1.0
rxn05327_c0,"Decanoyl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing)",100.0,100.0,0.0,1.0
rxn05326_c0,"Hexanoyl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing)",100.0,100.0,0.0,1.0
rxn05325_c0,"Octanoyl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing)",100.0,100.0,0.0,1.0
rxn05324_c0,"Dodecanoyl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing)",100.0,100.0,0.0,1.0
rxn05323_c0,"Tetradecanoyl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing)",100.0,100.0,0.0,1.0
rxn05322_c0,"Butyryl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing)",100.0,100.0,0.0,1.0
rxn05336_c0,(3R)-3-Hydroxypalmitoyl-[acyl-carrier-protein]:NADP+ oxidoreductase,100.0,100.0,0.0,1.0
rxn05321_c0,Acetyl-CoA carbon-dioxide ligase,100.0,100.0,0.0,1.0
rxn05318_c0,TRANS-RXN-203.ce,100.0,100.0,0.0,1.0
rxn05316_c0,TRANS-RXNBWI-115572.ce.maizeexp.INOSINE_INOSINE,100.0,100.0,0.0,1.0
rxn05312_c0,Inorganic phosphate transporter,100.0,100.0,0.0,1.0
rxn05307_c0,TRANS-RXNBWI-115637.ce.maizeexp.SER_SER,100.0,100.0,0.0,1.0
rxn05301_c0,TRANS-RXNBWI-115637.ce.maizeexp.TYR_TYR,100.0,100.0,0.0,1.0
rxn05300_c0,TRANS-RXNBWI-115637.ce.maizeexp.THR_THR,100.0,100.0,0.0,1.0
rxn05299_c0,TRANS-RXNBWI-115637.ce.maizeexp.HIS_HIS,100.0,100.0,0.0,1.0
rxn05298_c0,Na+/glutamate symport,100.0,100.0,0.0,1.0
rxn90114_c0,Extracellular xylooligosaccharide degradation,0.0,3.66,-3.66,1.0
rxn05293_c0,"2C-methyl-D-erythritol 2,4 cyclodiphosphate dehydratase",100.0,100.0,0.0,1.0
rxn05289_c0,NADPH:oxidized-thioredoxin oxidoreductase,100.0,100.0,0.0,1.0
rxn05276_c0,b-ketoacyl synthetase (Anteiso-C17:0),100.0,97.56,2.44,1.0
rxn05275_c0,b-ketoacyl synthetase (Iso-C17:0),100.0,97.56,2.44,1.0
rxn05256_c0,"AMP,sulfite:thioredoxin-disulfide oxidoreductase(adenosine-5'-phosphosulfate-forming)",0.0,1.22,-1.22,1.0
rxn05319_c0,TRANS-RXNBWI-115401.ce.maizeexp.OH_OH,100.0,100.0,0.0,1.0
rxn05252_c0,FACOAL170(ISO),100.0,100.0,0.0,1.0
rxn05337_c0,(3R)-3-Hydroxyhexanoyl-[acyl-carrier-protein]:NADP+ oxidoreductase,100.0,100.0,0.0,1.0
rxn05339_c0,(3R)-3-Hydroxybutanoyl-[acyl-carrier protein]:NADP+ oxidoreductase,100.0,100.0,0.0,1.0
rxn05469_c0,pyruvate reversible transport via proton symport,100.0,100.0,0.0,1.0
rxn05468_c0,TRANS-RXNAVI-26568.ce,100.0,100.0,0.0,1.0
rxn05467_c0,CO2 transporter via diffusion,100.0,100.0,0.0,1.0
rxn05466_c0,TRANS-RXN-173.ce,100.0,100.0,0.0,1.0
rxn05465_c0,Malonyl-CoA:[acyl-carrier-protein] S-malonyltransferase,100.0,100.0,0.0,1.0
rxn05454_c0,15-methyl-hexa-decanoyl-ACP:[acyl-carrier-protein] transferase,0.0,12.2,-12.2,1.0
rxn05453_c0,13-methyl-tetra-decanoyl-ACP:[acyl-carrier-protein] transferase,0.0,12.2,-12.2,1.0
rxn05444_c0,15-methyl-trans-hexa-dec-2-enoyl-ACP:NAD+ oxidoreductase (A-specific),0.0,9.76,-9.76,1.0
rxn05407_c0,15-methyl-trans-hexa-dec-2-enoyl-ACP:NADP+ oxidoreductase (A-specific),0.0,2.44,-2.44,1.0
rxn05406_c0,15-methyl-3-hydroxy-hexa-decanoyl-ACP hydro-lyase,0.0,12.2,-12.2,1.0
rxn05405_c0,15-methyl-3-oxo-hexa-decanoyl-ACP:NADP+ oxidoreductase,0.0,12.2,-12.2,1.0
rxn05404_c0,13-methyl-tetra-decanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),0.0,12.2,-12.2,1.0
rxn05357_c0,Hexanoyl-[acyl-carrier protein]:oxoacyl- and enoyl-reducing and thioester-hydrolysing),100.0,100.0,0.0,1.0
rxn05356_c0,"Decanoyl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing and thioester-hydrolysing)",100.0,100.0,0.0,1.0
rxn05338_c0,(3R)-3-Hydroxydecanoyl-[acyl-carrier-protein]:NADP+ oxidoreductase,100.0,100.0,0.0,1.0
rxn05355_c0,"Dodecanoyl-[acyl-carrier protein]: malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing and thioester-hydrolysing)",100.0,100.0,0.0,1.0
rxn05353_c0,"Butyryl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing and thioester-hydrolysing)",100.0,100.0,0.0,1.0
rxn05352_c0,"Octanoyl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing and thioester-hydrolysing)",100.0,100.0,0.0,1.0
rxn05351_c0,"Tetradecanoyl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing and thioester-hydrolysing)",100.0,100.0,0.0,1.0
rxn05350_c0,hexanoyl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),100.0,100.0,0.0,1.0
rxn05349_c0,acetyl-CoA:[acyl-carrier-protein] S-acetyltransferase,100.0,100.0,0.0,1.0
rxn05348_c0,Decanoyl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),100.0,100.0,0.0,1.0
rxn05347_c0,Acyl-[acyl-carrier-protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),100.0,100.0,0.0,1.0
rxn05346_c0,butyryl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),100.0,100.0,0.0,1.0
rxn05345_c0,dodecanoyl-[acyl-carrier-protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),100.0,100.0,0.0,1.0
rxn05344_c0,Tetradecanoyl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),100.0,100.0,0.0,1.0
rxn05343_c0,Octanoyl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),100.0,100.0,0.0,1.0
rxn05342_c0,(3R)-3-Hydroxytetradecanoyl-[acyl-carrier-protein]:NADP+ oxidoreductase,100.0,100.0,0.0,1.0
rxn05341_c0,(3R)-3-Hydroxyoctanoyl-[acyl-carrier-protein]:NADP+ oxidoreductase,100.0,100.0,0.0,1.0
rxn05340_c0,(3R)-3-Hydroxydodecanoyl-[acyl-carrier-protein]:NADP+ oxidoreductase,100.0,100.0,0.0,1.0
rxn05354_c0,"Hexadecanoyl-[acyl-carrier protein:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing and thioester-hydrolysing)",100.0,100.0,0.0,1.0
rxn05251_c0,FACOAL170(anteiso),100.0,100.0,0.0,1.0
rxn05250_c0,FACOAL160(ISO),100.0,100.0,0.0,1.0
rxn05249_c0,FACOAL150(ISO),100.0,100.0,0.0,1.0
rxn05156_c0,ornithine transport via ABC system,100.0,100.0,0.0,1.0
rxn05155_c0,ATP phosphohydrolase (polar-amino-acid-importing),100.0,100.0,0.0,1.0
rxn05154_c0,ATP phosphohydrolase (polar-amino-acid-importing),100.0,100.0,0.0,1.0
rxn05153_c0,sulfate-transporting ATPase,0.0,8.54,-8.54,1.0
rxn05152_c0,ATP phosphohydrolase (polar-amino-acid-importing),100.0,100.0,0.0,1.0
rxn05151_c0,ATP phosphohydrolase (polar-amino-acid-importing),100.0,100.0,0.0,1.0
rxn05150_c0,zinc transport via ABC system,100.0,100.0,0.0,1.0
rxn05148_c0,Heme transport via ABC system,0.0,3.66,-3.66,1.0
rxn05146_c0,ATP phosphohydrolase (polar-amino-acid-importing),100.0,100.0,0.0,1.0
rxn05145_c0,phosphate-transporting ATPase,100.0,100.0,0.0,1.0
rxn05144_c0,Pyridoxal 5-phosphate synthase,100.0,96.34,3.66,1.0
rxn05125_c0,N-Methylanthranilate:CoA ligase (AMP-forming),0.0,9.76,-9.76,1.0
rxn05118_c0,R07408,0.0,2.44,-2.44,1.0
rxn05108_c0,R07396,100.0,100.0,0.0,1.0
rxn05160_c0,monosaccharide-transporting ATPase,0.0,2.44,-2.44,1.0
rxn05073_c0,"flavanone,2-oxoglutarate:oxygen oxidoreductase (3-hydroxylating)",100.0,97.56,2.44,1.0
rxn05059_c0,dCTP aminohydrolase (dUMP-forming),0.0,1.22,-1.22,1.0
rxn05050_c0,5'-ribonucleotide phosphohydrolase,100.0,100.0,0.0,1.0
rxn05040_c0,"D-ribulose 5-phosphate formate-lyase (L-3,4-dihydroxybutan-2-one 4-phosphate-forming)",100.0,100.0,0.0,1.0
rxn05038_c0,ATP:1D-myo-inositol 3-phosphotransferase,0.0,1.22,-1.22,1.0
rxn05036_c0,L-arogenate:2-oxoglutarate aminotransferase,100.0,100.0,0.0,1.0
rxn05029_c0,ATP:cobinamide Cobeta-adenosyltransferase,100.0,97.56,2.44,1.0
rxn05028_c0,(E)-octaprenyl-diphosphate:isopentenyl-diphosphate octaprenyltranstransferase,0.0,6.1,-6.1,1.0
rxn05011_c0,"S-adenosyl-L-methionine:N,N-dimethylglycine N-methyltransferase",0.0,1.22,-1.22,1.0
rxn04996_c0,dimethyallyl diphosphate:NADP+ oxidoreductase,100.0,100.0,0.0,1.0
rxn04937_c0,lactaldehyde:NADP+ oxidoreductase,0.0,4.88,-4.88,1.0
rxn04933_c0,mannitol:NAD+ 1-oxidoreductase,100.0,100.0,0.0,1.0
rxn04866_c0,R07060,100.0,80.49,19.51,1.0
rxn04865_c0,R07059,100.0,80.49,19.51,1.0
rxn04862_c0,R07056,0.0,1.22,-1.22,1.0
rxn05072_c0,1D-myo-inositol-3-phosphate lyase (isomerizing),0.0,1.22,-1.22,1.0
rxn05161_c0,nonpolar-amino-acid-transporting ATPase,100.0,100.0,0.0,1.0
rxn05162_c0,D-galactose transport via ABC system,0.0,7.32,-7.32,1.0
rxn05163_c0,putrescine transport via ABC system,100.0,100.0,0.0,1.0
rxn05248_c0,FACOAL150(anteiso),100.0,100.0,0.0,1.0
rxn05247_c0,FACOAL140(ISO),100.0,100.0,0.0,1.0
